conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,true_label
1736006301841501952,Sat Dec 16 12:52:10 +0000 2023,1,Gibran Rakabumi Raka hadir di IKN (Ibu Kota Negara) di Kalimantan Timur pada Sabtu 16 Desember 2023. Gibran ditemanin juru bicara Emil Dardak dan Ketua Dewan Pembina PSI Grace Natalie. #gibran #ikn #pemilu2024 #promedia https://t.co/0A0uak8gnW,1736006301841501952,https://pbs.twimg.com/ext_tw_video_thumb/1736006264436772864/pu/img/8OQombq77DwinhvC.jpg,,in,"Kalimantan Barat, Indonesia",0,0,0,https://twitter.com/calonkulak/status/1736006301841502342,1479138087280070912,calonkulak,netral
1733703687326035968,Sun Dec 10 04:22:24 +0000 2023,20,Kemudian datang Bahlil buang badan atas gagalnya investor #IKN salahkan Capres yang gunakan akal sehat! #Nalar https://t.co/LNLLR6mQmB,1733703687326035968,https://pbs.twimg.com/media/GA9Z7VBaYAA9oxN.jpg,,in,South East Asia,0,4,10,https://twitter.com/ZAEffendy/status/1733703687326036276,129750289,ZAEffendy,negatif
1737748730575770112,Thu Dec 21 08:15:57 +0000 2023,346,Dalam forum desak Anies di NTB @aniesbaswedan menjawab pertanyaan mahasiswa soal pandangannya terhadap pembangunan IKN. Download #metrotvxtend di app store &amp; play store #aniesbaswedan #IKN #ibukotanusantara #ibukotanegara #pemilu2024 https://t.co/eNu1v8MFOA,1737748730575770112,https://pbs.twimg.com/amplify_video_thumb/1737748622580883456/img/ajoVNOWDaVGFsPA2.jpg,,in,,6,31,82,https://twitter.com/Metro_TV/status/1737748730575769969,57261519,Metro_TV,netral
1737671092737827072,Thu Dec 21 03:07:27 +0000 2023,20,Penanaman pohon terus dilakukan oleh Presiden @jokowi didampingi Menteri LHK @SitiNurbayaLHK. Saat ini penanaman pohon bersama masyarakat di 3 titik lokasi Ibu Kota Nusantara (IKN) Kabupaten Penajam Paser Utara Provinsi Kalimantan Timur Rabu (20/12). #klhk #ikn https://t.co/DrYzAhBMxR,1737671092737827072,https://pbs.twimg.com/ext_tw_video_thumb/1737670966678020096/pu/img/TGOjf1wcyeiCfva8.jpg,,in,Jakarta,4,4,5,https://twitter.com/KementerianLHK/status/1737671092737827016,281999519,KementerianLHK,netral
1735229340764532992,Thu Dec 14 09:24:48 +0000 2023,146,Pemerintah bakal menjatuhkan sanksi tegas untuk para ASN yang menolak dipindahtugaskan ke ibu kota negara Nusantara atau IKN. Pemerintah juga menegaskan bahwa ASN tidak boleh menolak untuk dipindahkan ke IKN. #TempoHeadliner #ASN #IKN https://t.co/i1sqI0cRHb,1735229340764532992,https://pbs.twimg.com/media/GBTFwWva8AAy4oi.jpg,,in,Indonesia,29,106,34,https://twitter.com/tempodotco/status/1735229340764532748,18129942,tempodotco,netral
1739229797073436928,Mon Dec 25 10:21:11 +0000 2023,2,Nahh betul nih program baik harus diteruskan agar menghasilkan yang lebih baik. Emang top deh Mahfud ini #satset #mahfudjuara #mahfudlebihbaik #SatSetLebihBaik #GanjarMahfud2024 #GanjarMahfudSatset #LanjutGANsemuamurah #LanjutGANsemuakerja #pasTIGAnjar #ikn hujan bandung bali https://t.co/BWAhUvxwsq,1739229797073436928,https://pbs.twimg.com/media/GCL8Ru1asAAG23W.jpg,,in,"Binjai, Indonesia",0,0,0,https://twitter.com/Meisyahrth/status/1739229797073436960,1717790907133779968,Meisyahrth,positif
1730119852851858944,Thu Nov 30 07:01:31 +0000 2023,12,Anies memilih membangun sarana dan prasarana kesehatan di berbagai wilayah yang membutuhkan ketimbang memfokuskan pembangunan besar di satu lokasi. #pemilupedia #newsupdate #update #news #quote #aniesbaswedan #ikn https://t.co/V5SOS2zf3V https://t.co/XIIIr78FDZ,1730119852851858944,https://pbs.twimg.com/media/GAKeqbQWoAAN3Wi.jpg,,in,,1,2,1,https://twitter.com/kumparan/status/1730119852851859509,759692754985242624,kumparan,netral
1729762790477385984,Wed Nov 29 07:22:41 +0000 2023,2,Penjabat Gubernur DKI Jakarta Heru Budi Hartono berkelakar akan memindahkan Aparatur Sipil Negara (ASN) ke Ibu Kota Negara (IKN) Nusantara jika tak bekerja dengan baik. __ #vivacoid #herubudi #ikn #jakarta https://t.co/UpypMnOOaW,1729762790477385984,https://pbs.twimg.com/media/GAFaF06WIAAqVqG.jpg,,in,,0,0,1,https://twitter.com/VIVAcoid/status/1729762790477385854,41730943,VIVAcoid,netral
1733041224515470080,Fri Dec 08 08:30:00 +0000 2023,13,Ganjar Pranowo Satu-satunya Capres yang Berkunjung ke IKN dalam Rangkaian Kampanye https://t.co/kzZD7c9H4Q #IKN #GanjarMahfud #News #NewsUpddate #GanjarMahfudLanjutkanIKN #GanjarMahfud2024 #Pemilu2024 #GanjarPerindo #Mahfud #BeritaTerkini https://t.co/fQjcw97Yfn,1733041224515470080,https://pbs.twimg.com/media/GAz1YuQakAEOaft.jpg,,in,iNews Tower,1,19,0,https://twitter.com/officialinews_/status/1733041224515469813,132078023,officialinews_,netral
1738533543134035968,Sat Dec 23 12:14:31 +0000 2023,8,Singgung Belum Ada Dana Investor Masuk Mahfud Sebut Ada Pihak Tertentu Kuasai Lahan IKN #DebatCawapres #MahfudMD #GanjarMahfud #3sakti #TasTes #IKN https://t.co/qLituG8LsO,1738533543134035968,,,in,Jakarta Capital Region,0,0,15,https://twitter.com/Ganjar_Mahfud/status/1738533543134036202,909641924650270720,Ganjar_Mahfud,netral
1729789349187961088,Wed Nov 29 09:08:13 +0000 2023,3,[VIDEO] Heru Budi Bakal pindahkan ASN ke IKN Jika Kinerjanya jelek #asn #viral #ikn https://t.co/a482hMc40V #youtube https://t.co/zKkZdT6OvL,1729789349187961088,https://pbs.twimg.com/media/GAFyPzXbQAAh0lp.jpg,,in,,0,1,0,https://twitter.com/VIVAcoid/status/1729789349187961161,41730943,VIVAcoid,netral
1732765151403581952,Thu Dec 07 14:12:59 +0000 2023,0,Capres Perindo Ganjar Pranowo menjadi Capres pertama yang kampanye di titik nol Ibu Kota Negara (IKN) Nusantara. #GanjarMahfud2024 #Mahfud #Ganjar #Pilpres2024 #IKN #IbuKotaNusantara #Capres #Cawapres https://t.co/121eVHBr2O,1732765151403581952,https://pbs.twimg.com/media/GAwErx_XIAAnzXt.jpg,,in,iNews Tower,0,0,0,https://twitter.com/officialinews_/status/1732765151403581725,132078023,officialinews_,netral
1727874350492374016,Fri Nov 24 02:18:42 +0000 2023,1,Talkshow Perspektif 96 Topik : INVESTASI ASING DI IKN BENERAN ATAU PEPESAN KOSONG ?? Nasum : 01. Prof . Wibisono Hardjopranoto - Guru Besar Universitas Surabaya (UBAYA) 02. Wiyono Pontjoharjo - Dosen Pascasarjana Universitas Surabaya (UBAYA) #ikn #investasi #pilpres2024 https://t.co/LpU0I9G8iA,1727874350492374016,https://pbs.twimg.com/media/F_qkeuaaAAAyQnP.jpg,,in,"Kota Surabaya, East Java",0,0,0,https://twitter.com/radiomercury96/status/1727874350492373418,102267519,radiomercury96,netral
1733133476692677120,Fri Dec 08 14:36:35 +0000 2023,3,kelian yg sirik nyinyirpun Oktober 2024 #GanjarPresiden2024 bakal berkantor di #IKN dan bakal melanjutlan pembangunan #IKN sesuai perintah undang-undang #GanjarLanjutkanIKN https://t.co/FLhaTzUVr4,1733133476692677120,https://pbs.twimg.com/media/GA1TtmVa8AAci2c.jpg,,in,,0,0,0,https://twitter.com/soma_cemeng/status/1733133476692676821,1378938829457912064,soma_cemeng,netral
1740887060867888128,Sat Dec 30 00:06:34 +0000 2023,1,Jumat (30/12) General Manager PLN UID Kaltimra Joice Lanny Wantania Menandatangani PKS dengan UGM terlait Kerjasama Konsultasi Sistem Distribusi Ketenagalistrikan untuk Kawasan Inti Pusat Pemerintahan (KIPP) IKN. #plnuidkaltimra #ikn #ugm #ugmyogyakarta #PLNAkselerasiNZE2060 https://t.co/TOO2VunJwC,1740887060867888128,https://pbs.twimg.com/media/GCjfjTJaMAAXGF3.jpg,,in,,0,0,1,https://twitter.com/Kaltim123/status/1740887060867887522,990317023,Kaltim123,netral
1725415862340141056,Fri Nov 17 07:29:32 +0000 2023,0,Hi electrizen... Selaras dengan konsep IKN yang green and smart PLN UID Kaltimra me launch SPKLU pertama yang beriperasi di IKN Guna mendukung penggunaan kendaraan yang ramah lingkungan di kawasan Ibu Kota Nusantara... #renewableenergy #kendaraanlistrik #PLNUntukIndonesia #IKN https://t.co/oiXsWI4CWG,1725415862340141056,https://pbs.twimg.com/media/F_Hok3YbIAA187g.jpg,,in,,0,0,0,https://twitter.com/Kaltim123/status/1725415862340141193,990317023,Kaltim123,positif
1737687538947727872,Thu Dec 21 04:12:48 +0000 2023,41,Presiden Joko Widodo mengaku senang menyambut peletakan batu pertama atau groundbreaking BSH Community Hub di Ibu Kota Negara (IKN) Nusantara dan akan bebaskan UKM dari pajak. ___ #vivacoid #ikn #ukm #jokowi #pajak https://t.co/dqysi0dHaj,1737687538947727872,https://pbs.twimg.com/ext_tw_video_thumb/1737687447365201920/pu/img/-5GV-KVrmDVTntOM.jpg,,in,,1,94,28,https://twitter.com/VIVAcoid/status/1737687538947727755,41730943,VIVAcoid,positif
1737841652730049024,Thu Dec 21 14:25:12 +0000 2023,0,Pasangan calon presiden (capres) dan wakil presiden (cawapres) nomor urut 2 Prabowo Subianto-Gibran Rakabuming Raka akan membangun 10 kota inovasi mandiri sebagai pusat hilirisasi digital. ~J #PrabowoGibran #IKN #Digitalisasi #Papua #Pilpres2024 #JernihMemilih https://t.co/FLWo1e0lOc,1737841652730049024,https://pbs.twimg.com/media/GB4M6ZuacAA1eSK.jpg,,in,Jakarta,0,0,0,https://twitter.com/kompascom/status/1737841652730048558,23343960,kompascom,netral
1737396609938498048,Wed Dec 20 08:56:45 +0000 2023,1,Presiden Joko Widodo (Jokowi) mengungkapkan sudah ada tiga rumah sakit swasta yang dibangun di IKN Nusantara. ___ #vivacoid #jokowi #IKN #rumahsakit https://t.co/yqX2u16Wc3,1737396609938498048,https://pbs.twimg.com/ext_tw_video_thumb/1737396251799519232/pu/img/iRBolQHQDU-7Js1d.jpg,,in,,1,2,0,https://twitter.com/VIVAcoid/status/1737396609938497751,41730943,VIVAcoid,netral
1737477499599331072,Wed Dec 20 14:24:57 +0000 2023,1,Presiden @jokowi menyampaikan bahwa saat ini pemerintah tengah memulai kegiatan penghijauan Kawasan Ibu Kota Nusantara (IKN). Presiden menilai langkah tersebut adalah untuk membangun hutan hujan tropis di IKN dengan tanaman yang beragam. #klhk #IKN #TanamPohon #IbuKotaNusantara https://t.co/VlH4tkkwHW,1737479201903484928,https://pbs.twimg.com/media/GBzEGTyXAAI09zf.jpg,KementerianLHK,in,Jakarta,0,0,0,https://twitter.com/KementerianLHK/status/1737479201903485223,281999519,KementerianLHK,positif
1734936992587371008,Wed Dec 13 14:03:08 +0000 2023,3,Sejauh ini total nilai investasi di IKN telah mencapai Rp 45 Triliun yang mayoritas berasal dari investasi dalam negeri. Beberapa fasilitas di IKN juga sudah terbangun seperti rumah sakit sekolah dan hotel. #IKN #fraksi #DPR #revisiUUIKN #investasi #Beritasatu https://t.co/vgiJ9cbcke,1734936997737923072,https://pbs.twimg.com/media/GBO760IbMAAOpoi.jpg,Beritasatu,in,Jakarta,1,2,0,https://twitter.com/Beritasatu/status/1734936997737922795,154102750,Beritasatu,positif
1736683055614714112,Mon Dec 18 09:41:21 +0000 2023,4,Pemerintah tengah menggodok insentif atau tunjangan khusus bagi Aparatur Sipil Negara (ASN) yang akan dipindahkan ke Ibu Kota Nusantara (IKN). Dengan adanya tunjangan itu diharapkan akan menguatkan minat ASN untuk tinggal di IKN. #ikn #asn #ibukotanusantara https://t.co/BF70I2rFMi,1736683055614714112,https://pbs.twimg.com/media/GBnwBh5b0AAyYca.jpg,,in,,0,1,0,https://twitter.com/Metro_TV/status/1736683055614714114,57261519,Metro_TV,netral
1738179583449640960,Fri Dec 22 12:48:01 +0000 2023,4,Cawapres nomor urut 2 Gibran Rakabuming Raka (@gibran_tweet) mendapat urutan pertama tampil memaparkan visi-misi dan program pada debat Cawapres. Ia memaparkan pembangunan IKN (@ikn_id) akan membangun ruang investasi. #DebatCawapres #GibranRakabumingRaka #Pembangunan #IKN https://t.co/6jIt8iVjis,1738179583449640960,https://pbs.twimg.com/media/GB9BHIxbgAAz8oL.jpg,,in,,1,0,1,https://twitter.com/Metro_TV/status/1738179583449641123,57261519,Metro_TV,netral
1732274457920857088,Wed Dec 06 05:43:09 +0000 2023,1,Hanya Mobil dengan Spesifikasi Khusus yang Bisa Masuk IKN? 80 Persen Ternyata Wajib Transportasi Publik https://t.co/KHmeg5ZExy #IKN #IbuKotaNusantara #Penajam #Kalimantan #beritaterkini #pikiranrakyatkuningan,1732274457920857088,,,in,"Kuningan, Jawa Barat",0,0,0,https://twitter.com/PR_Kuningan/status/1732274457920856549,1337831150287385088,PR_Kuningan,netral
1730072891264466944,Thu Nov 30 03:54:55 +0000 2023,1,Bagaimana kelanjutan niat kerjasama @jokowi dengan Shenzen untuk #IKN atau tetap gunakan siasat Drunken Master yang minim investasi - wajar jika kemudian @PKSejahtera dan Capres @aniesbaswedan @cakimiNOW melontarkan gagasan lain https://t.co/DVW03x98Jf,1730072891264466944,https://pbs.twimg.com/media/GAJz4LeawAAFyiD.png,,in,Jakarta,0,0,0,https://twitter.com/arnold5508/status/1730072891264467273,26925461,arnold5508,netral
1738197091388932096,Fri Dec 22 13:57:35 +0000 2023,8,Calon Wakil Presiden nomor urut 2 Gibran Rakabuming Raka (@gibran_tweet) menanggapi pernyataan Muhaimin Iskandar (@cakiminow) soal pembangunan IKN yang kurang mempertimbangkan skala prioritas. #DebatCawapres #Gibran #CakImin #Muhaimin #IKN #DebatPilpres #Pilpres2024 https://t.co/q7i8FPwOWW,1738197091388932096,https://pbs.twimg.com/amplify_video_thumb/1738196988863389696/img/5NTXipeQLoJC369P.jpg,,in,Jakarta,0,17,1,https://twitter.com/KATADATAcoid/status/1738197091388932157,552523769,KATADATAcoid,netral
1734977731572506880,Wed Dec 13 16:45:00 +0000 2023,0,Pemerintah akan meresmikan sejumlah pembangunan proyek infrastruktur pekan depan. Presiden Joko Widodo direncanakan kembali berkunjung ke IKN untuk peresmian itu. #IKN https://t.co/P06FI2qXqK,1734977731572506880,,,in,"Jakarta Capital Region, Indone",0,0,0,https://twitter.com/medcom_id/status/1734977731572506801,902837643024539648,medcom_id,netral
1738475603206995968,Sat Dec 23 08:24:17 +0000 2023,1,Kurator Ibu Kota Nusantara (IKN) Ridwan Kamil menilai keberadaan ibu kota baru di Kalimantan Timur akan membantu mengurangi permasalahan di Jakarta bukan menelantarkan permasalahan. &lt; #RidwanKamil #IKN https://t.co/rqwzotTiDc,1738475603206995968,,,in,Jakarta,2,0,0,https://twitter.com/kompascom/status/1738475603206996027,23343960,kompascom,netral
1736565263171301888,Mon Dec 18 01:53:45 +0000 2023,0,Top News 4: OIKN akan melaksanakan Fase Groundbreaking 3 pada 20-21 Desember 2023 dengan fokus pada sektor ruang hijau kelengkapan ekosistem sumbu kebangsaan dan lembaga negara dengan pendanaan non-APBN. Baca selengkapnya: https://t.co/bxLQo3hxJq #IKN,1736565380607561984,,KATADATAcoid,in,Jakarta,0,1,0,https://twitter.com/KATADATAcoid/status/1736565380607561775,552523769,KATADATAcoid,netral
1738203251387020032,Fri Dec 22 14:22:04 +0000 2023,0,dr Hasto Ingatkan Ancaman Bonus Demografi Semu di IKN Warga Lokal Bisa Terlupakan #IKN https://t.co/1p8aGclvwx,1738203251387020032,,,in,Indonesia,0,0,0,https://twitter.com/jpnncom/status/1738203251387019736,79130206,jpnncom,netral
1737746873036029952,Thu Dec 21 08:08:34 +0000 2023,0, Ini akan kita jadikan contoh bahwa Ibu Kota Nusantara adalah ibu kota yang aman dan tidak ada kejahatan sama sekali ke depan yang berkaitan dengan kriminalitas jar @Jokowi. #IKN https://t.co/N1BzYmKhQJ,1737746873036029952,,,in,"Jakarta, Indonesia",0,0,0,https://twitter.com/beritaKBR/status/1737746873036030227,124390203,beritaKBR,positif
1738167834579173120,Fri Dec 22 14:29:45 +0000 2023,4,@jokowi Jawab Jujur Sudah Ada Investor masuk apa belum ke #IKN itu anak njenengan Gibran nyebut Mayapada dan Agung Sedayu Group di #DebatCawapres Ya Allah Ya Rabbi Pak potong kue bagi kue itukan bohir yang kecipratan proyek IKN.,1738205188601828096,,jokowi,in,,0,1,0,https://twitter.com/Penyair_Berdiri/status/1738205188601827529,1240137086331748096,Penyair_Berdiri,negatif
1738194322477249024,Fri Dec 22 13:46:35 +0000 2023,0,Mahfud Serang Gibran Soal IKN: Sebutkan Investor Masih Janji. Jember (https://t.co/ksziGGp1k3) Mahfud MD calon wakil presiden nomor urut 03 menyerang cawapres nomor urut 02 https://t.co/6ZW45gaGdT #PolitikPemerintahan #gibran #ikn #janji #Mahfud via @beritajatimcom,1738194322477249024,,,in,Surabaya,0,0,0,https://twitter.com/beritajatimcom/status/1738194322477248842,21287066,beritajatimcom,netral
1735563440759111936,Fri Dec 15 07:32:24 +0000 2023,4,Anies Kritik Proyek IKN Hanya Bangun Tempat Aparat Sipil Menurut Anies Baswedan banyak masalah lain yang perlu di prioritaskan dan IKN tidak menyelesaikan persoalan di Jakarta. Diketahui bahwa UU IKN ditetapkan tanpa dialog komprehensif. #Capres2024 #IKN #AniesBaswedan https://t.co/XniFredVwK,1735563440759111936,https://pbs.twimg.com/media/GBX1vuqb0AALM0U.jpg,,in,,1,0,0,https://twitter.com/Kriuuukid/status/1735563440759111829,1630877284197614080,Kriuuukid,negatif
1741347169775546112,Sun Dec 31 06:34:52 +0000 2023,0,*Gerakan Dakwah &amp; Tarbiyah Harus Berdampak Positif pada Pemilu 2024* https://t.co/TsAps0nLYr #dakwah #DPDRI #GunungTembak Abah #NaspiArsyad #Pemilu2024 #politik #tarbiyah #infobalikpapan #infokaltim #kaltim #InfoIKN #IKN #indonesiaadilberadab #NKRIadilberadab https://t.co/Mx95fSIIZj,1741347169775546112,https://pbs.twimg.com/media/GCqBwLHa0AAnuTy.jpg,,in,Pesantren Hidayatullah Ummulqu,0,0,0,https://twitter.com/HidayatullahGT/status/1741347169775546486,1505431160146386944,HidayatullahGT,netral
1740271789526384896,Thu Dec 28 07:21:41 +0000 2023,1,Pemindahan #IKN Ke Kaltim Adalah Hadiah Terbaik Bagi Masyarakat https://t.co/I72UnmUm4Z,1740271789526384896,https://pbs.twimg.com/media/GCav9xEaAAAkQcM.jpg,,in,"Sumatera Selatan, Indonesia",0,0,0,https://twitter.com/JoinNkri/status/1740271789526385018,1415511562719165952,JoinNkri,netral
1740679815819304960,Fri Dec 29 10:23:03 +0000 2023,0,1) Wah ternyata ada tempat yang nyaman di antara pepohonan eucalyptus yang masih cukup rindang #IKN #ibukotabaru #nusantara #fieldwork #fieldgeology #sitevisit #konstruksi #construction #geologiteknik #engineeringgeology #enggeol #infrastructure #IndonesianInfrastructure https://t.co/c0LfHI0Ebx,1740679815819304960,https://pbs.twimg.com/media/GCgjECvbUAAVwP9.jpg,,in,Bandung - Indonesia,0,0,0,https://twitter.com/iassadisun/status/1740679815819305029,105997111,iassadisun,positif
1741033423261839872,Sat Dec 30 09:48:09 +0000 2023,0,IKN Nusantara akan menjadi kebanggaan semua masyarakat Indonesia dengan melihat kecanggihan pembangunan berkonsep smart city di IKN Nusantara #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/GGkHLGxw6d,1741033423261839872,https://pbs.twimg.com/media/GClknsAasAA4IJT.jpg,,in,"Jambi Luar Kota, Indonesia",0,1,0,https://twitter.com/sushiitr4shh/status/1741033423261839819,1356621933152899072,sushiitr4shh,positif
1740272034100524032,Thu Dec 28 07:22:40 +0000 2023,1,#IKN Kota Hutan Hujan Tropis! https://t.co/fQ9I8yEGAE,1740272034100524032,https://pbs.twimg.com/media/GCawL7XbsAA5z_6.jpg,,in,"Sumatera Selatan, Indonesia",0,0,0,https://twitter.com/JoinNkri/status/1740272034100523393,1415511562719165952,JoinNkri,netral
1736642684490767872,Mon Dec 18 07:00:55 +0000 2023,3,Cawapres nomor urut 2 Gibran Rakabuming Raka mengunjungi Ibu Kota Nusantara (IKN). Kunjungan itu sebagai rangkaian kunjungan Gibran di Kalimantan Timur. #suaramerdeka #suaramerdekacom #promedia #socmedpreneur #gibranrakabuming #ikn #cawapres #kalimantan https://t.co/ctuZyWyzDb,1736642684490767872,https://pbs.twimg.com/ext_tw_video_thumb/1736641577744060416/pu/img/8pzv7g1pwp6XbZFT.jpg,,in,indonesia,0,0,0,https://twitter.com/suaramerdeka/status/1736642684490768482,219527452,suaramerdeka,netral
1736192397808481024,Sun Dec 17 01:11:39 +0000 2023,1,Gibran Rakabuming Raka kunjungi IKN (Ibukota Negara) dan menghadiri acara bertajuk Kalimantan Timur Bergerak untuk Indonesia Maju hari ini Sabtu 16 Desember 2023. #gibran #ikn #pemilu2024 #Pilpres2024 #promedia https://t.co/rUpsAy4Nm0,1736192397808481024,https://pbs.twimg.com/ext_tw_video_thumb/1736192379806457856/pu/img/afxczdaLrNC-EV8w.jpg,,in,Indonesia,0,2,0,https://twitter.com/KasanMulyono/status/1736192397808480577,86211642,KasanMulyono,netral
1738411586984038912,Sat Dec 23 04:09:55 +0000 2023,0,Semuanya Tentang IKN #IKN #MahfudMD #CakIminMenangDebat #gibranrakabuming #DebatCawapers #pilpres2024 https://t.co/GRLDOqUpfW,1738411586984038912,https://pbs.twimg.com/ext_tw_video_thumb/1738411504880467968/pu/img/IAeQWKxDHREwSF05.jpg,,in,"Pontianak, Kal-Bar",0,0,0,https://twitter.com/BegayePontianak/status/1738411586984038837,2711608536,BegayePontianak,netral
1735890280853955072,Sat Dec 16 05:11:08 +0000 2023,0,IKN Kiri Januari 2023 Kanan Desember 2023 #ikn #capitalofindonesia #indonesia #indonesiacapital https://t.co/dYnp654xMD,1735890280853955072,https://pbs.twimg.com/media/GBceye2a4AAMPk0.jpg,,in,"Yogyakarta, Jakarta, Padang",1,0,0,https://twitter.com/aswzen/status/1735890280853954632,160845683,aswzen,netral
1738839455480665088,Sun Dec 24 08:30:06 +0000 2023,1,Pingin throwback pas Pa @aniesbaswedan menyampaikan statement harapan pd @ikn_id tgl 14 Maret 2022. Ini hanya sekedar cuplikan statement aja terlepas statement skrng setelah maju jd Capres terkait kritik Pembangunan IKN. #throwback #IbukotaNusantara #IKN #Nusantara #forestcity https://t.co/Pueyl54qdm,1738839455480665088,https://pbs.twimg.com/ext_tw_video_thumb/1738839265843564544/pu/img/3-_dzpfMsPouciVL.jpg,,in,kota bandung,0,1,0,https://twitter.com/defnaputra/status/1738839455480664548,1101000481,defnaputra,netral
1740272455489617920,Thu Dec 28 07:24:20 +0000 2023,1,Tanggapan Fadliansyah (Ketua Adat Dayak Paser Kabupaten Penajam Paser Utara) Terkait #IKN Nusantara https://t.co/RK936ufArS,1740272455489617920,https://pbs.twimg.com/media/GCawkkObwAAomTt.jpg,,in,"Sumatera Selatan, Indonesia",0,0,0,https://twitter.com/JoinNkri/status/1740272455489618430,1415511562719165952,JoinNkri,netral
1739656118849466880,Tue Dec 26 14:35:14 +0000 2023,0,#ikn #soekarno #Indonesia,1739656118849466880,,,qht,"Sumatra Barat, Payakumbuh Kota",0,0,0,https://twitter.com/Naufalbubur/status/1739656118849466772,722452494,Naufalbubur,netral
1738259760431182080,Fri Dec 22 18:06:36 +0000 2023,0,#IKN,1738259760431182080,,,qht,,1,0,0,https://twitter.com/HerryAchmad81/status/1738259760431181962,1019264460769260032,HerryAchmad81,netral
1738393783589569024,Sat Dec 23 02:59:10 +0000 2023,3,Di saat org berduyun2 meninggalkan Jakarta utk berlibur kami malah menghampirinya !! Welcome to the jungle ... Jakarta oh Jakarta !! #LiburNataru #IKN #ContraFlow #EmQiu https://t.co/R7V38irF4n,1738393783589569024,https://pbs.twimg.com/media/GCAD7shbQAADk4S.jpg,,in,"Bandung, Indonesia",0,0,0,https://twitter.com/mahdiequintana/status/1738393783589568624,113368898,mahdiequintana,positif
1740638250786758912,Fri Dec 29 07:37:53 +0000 2023,0,Konsep pembangunan IKN akan tetap memadukan kearifan lokal #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/NArlWqYbVs,1740638250786758912,https://pbs.twimg.com/media/GCf8poxbYAA8xYn.jpg,,in,,0,1,0,https://twitter.com/BertaniKodok/status/1740638250786758909,1564445082866322944,BertaniKodok,netral
1738061551708282880,Fri Dec 22 04:59:00 +0000 2023,3,Indonesia's New Capital City (IKN) Nusantara continues to show positive progress with its development. Explore more about Nusantara's development with our news team Andira Putri &amp; Dian Merdekawati which recently spoke with Nusantara Authority Heads. #SEAToday #IKN #Nusantara https://t.co/QgkF91oYSx,1738061551708282880,https://pbs.twimg.com/ext_tw_video_thumb/1737780134583885824/pu/img/q8oBFZfa2-q-sRhl.jpg,,en,Indonesia,0,0,0,https://twitter.com/seatodaynews/status/1738061551708283248,1314830750533864960,seatodaynews,netral
1736370659989603072,Sun Dec 17 13:00:00 +0000 2023,1,The government will move as many as 3 246 State Civil Apparatus (ASN) to the Indonesia s New Capital City (IKN) Nusantara in the first phase. The transfer will be carried out in stages and will begin in July November 2024. #SEAToday #SEATodayNews #IKN #ASN https://t.co/jaeJgAt0TM,1736370659989603072,https://pbs.twimg.com/media/GBibWfZa0AAiLJw.jpg,,en,Indonesia,1,0,0,https://twitter.com/seatodaynews/status/1736370659989602802,1314830750533864960,seatodaynews,netral
1737684316048495104,Thu Dec 21 04:00:00 +0000 2023,3,President Joko Widodo assessed the construction progress of the Nusantara Hotel in Indonesia's New Capital City (IKN) in North Penajam Paser East Kalimantan on Wednesday (12/20). #SEAToday #SEATodayNews #IKN #HotelNusantara https://t.co/irBlqdUM5Y,1737684316048495104,https://pbs.twimg.com/ext_tw_video_thumb/1737439595174977536/pu/img/2xO-s8IZdr2PidwI.jpg,,en,Indonesia,0,0,0,https://twitter.com/seatodaynews/status/1737684316048494690,1314830750533864960,seatodaynews,netral
1737729438224438016,Thu Dec 21 06:59:18 +0000 2023,0,Apartemen dengan Konsep Hijau Pertama Hadir di IKN #IKN #ApartemenHijau https://t.co/BFeQEieYGL,1737729438224438016,,,in,"Kota Depok, Jawa Barat",0,0,0,https://twitter.com/portalinfomase/status/1737729438224437394,1531670208217116928,portalinfomase,netral
1732264694294135040,Wed Dec 06 05:04:21 +0000 2023,12,Sudah banyak pembangunan kita yang dulunya diragukan namun faktanya membawa banyak manfaat buat masyarakat. #prabowo #gibran #prabowogibran #mendingprabowo #terusmajubersamaprabowo #dekade08 #BersamaIndonesiaMaju #pembangunanikn #ibukotanusantara #IKN #andreroseiade https://t.co/BcUGhXWNpz,1732264694294135040,https://pbs.twimg.com/ext_tw_video_thumb/1732264348356325376/pu/img/6smA34Bb-bPlv3pV.jpg,,in,"DKI Jakarta, Indonesia",0,1,4,https://twitter.com/dekade_08/status/1732264694294134967,1576913175227748096,dekade_08,positif
1663952899012186112,Wed May 31 16:57:40 +0000 2023,0,Logo Ibu Kota Nusantara #LogoIKN #ibukotanusantara #pohonhayat https://t.co/11dQNNk4k2,1663952899012186112,https://pbs.twimg.com/ext_tw_video_thumb/1663952750240206848/pu/img/Hl9ZTvR8Ma06XB89.jpg,,in,,0,0,0,https://twitter.com/sileman_id/status/1663952899012186113,1564827477389611008,sileman_id,netral
